2064,1,1STFLOOR:CLASSROOM,Zone Infiltration Air Change Rate [ach] !TimeStep,2,6,Day of Simulation[],Month[],Day of Month[],DST Indicator[1=yes 0=no],Hour[],StartMinute[],EndMinute[],DayType
2064,0.707280063804696,2,1, 7,29, 1, 1, 0.00, 5.00,Monday         
2064,0.707710663542183,2,1, 7,29, 1, 1, 5.00,10.00,Monday         
2064,0.708039377409132,2,1, 7,29, 1, 1,10.00,15.00,Monday         
2064,0.708340734949125,2,1, 7,29, 1, 1,15.00,20.00,Monday         
2064,0.708644813638044,2,1, 7,29, 1, 1,20.00,25.00,Monday         
2064,0.708953234985749,2,1, 7,29, 1, 1,25.00,30.00,Monday         
2064,0.70926054943215,2,1, 7,29, 1, 1,30.00,35.00,Monday         
2064,0.709563919131631,2,1, 7,29, 1, 1,35.00,40.00,Monday         
2064,0.709863585481673,2,1, 7,29, 1, 1,40.00,45.00,Monday         
2064,0.710160744161412,2,1, 7,29, 1, 1,45.00,50.00,Monday         
2064,0.710456181263957,2,1, 7,29, 1, 1,50.00,55.00,Monday         
2064,0.710749629335406,2,1, 7,29, 1, 1,55.00,60.00,Monday         
2064,0.710668564024661,2,1, 7,29, 1, 2, 0.00, 5.00,Monday         
2064,0.710666584722457,2,1, 7,29, 1, 2, 5.00,10.00,Monday         
2064,0.710706271215955,2,1, 7,29, 1, 2,10.00,15.00,Monday         
2064,0.710756300085822,2,1, 7,29, 1, 2,15.00,20.00,Monday         
2064,0.710804654024583,2,1, 7,29, 1, 2,20.00,25.00,Monday         
2064,0.710851037600157,2,1, 7,29, 1, 2,25.00,30.00,Monday         
2064,0.71089772112003,2,1, 7,29, 1, 2,30.00,35.00,Monday         
2064,0.710945715569931,2,1, 7,29, 1, 2,35.00,40.00,Monday         
2064,0.710994785974166,2,1, 7,29, 1, 2,40.00,45.00,Monday         
2064,0.711044397981183,2,1, 7,29, 1, 2,45.00,50.00,Monday         
2064,0.711094225892442,2,1, 7,29, 1, 2,50.00,55.00,Monday         
2064,0.711144173316395,2,1, 7,29, 1, 2,55.00,60.00,Monday         
2064,0.710999782720976,2,1, 7,29, 1, 3, 0.00, 5.00,Monday         
2064,0.710896673118708,2,1, 7,29, 1, 3, 5.00,10.00,Monday         
2064,0.71081542749276,2,1, 7,29, 1, 3,10.00,15.00,Monday         
2064,0.710739555873393,2,1, 7,29, 1, 3,15.00,20.00,Monday         
2064,0.710663056684581,2,1, 7,29, 1, 3,20.00,25.00,Monday         
2064,0.710586190477701,2,1, 7,29, 1, 3,25.00,30.00,Monday         
2064,0.710510436936866,2,1, 7,29, 1, 3,30.00,35.00,Monday         
2064,0.710436446368632,2,1, 7,29, 1, 3,35.00,40.00,Monday         
2064,0.710364111644179,2,1, 7,29, 1, 3,40.00,45.00,Monday         
2064,0.710293131562237,2,1, 7,29, 1, 3,45.00,50.00,Monday         
2064,0.710223309538992,2,1, 7,29, 1, 3,50.00,55.00,Monday         
2064,0.710154570943298,2,1, 7,29, 1, 3,55.00,60.00,Monday         
2064,0.710847122562585,2,1, 7,29, 1, 4, 0.00, 5.00,Monday         
2064,0.711513534705912,2,1, 7,29, 1, 4, 5.00,10.00,Monday         
2064,0.711963998342651,2,1, 7,29, 1, 4,10.00,15.00,Monday         
